Seismic Zone,PGA (m/s²),PGV (m/s),PGD (m),Spectral Acceleration (g),Soil Type,Site Amplification Factor,Historical Earthquake Magnitude (Mw),Fault Distance (km),Seismic Wave Frequency (Hz)
High,0.26457182021030795,1.6581282539057338,0.3044974770064569,1.465389869775643,Soft Soil,2.145642486421231,6.779474999588462,33.61224908006985,7.86221162030194
Moderate,0.3313982862001404,0.17900002370852816,0.2228421770336448,0.36080190006144963,Rock,2.0446440744125214,7.032736067465713,54.14995357908961,6.262907097285888
Low,0.10278898930669839,1.0464468927412807,0.37144259860780116,0.7231370185446845,Soft Soil,2.3723450960409673,5.910154625057752,91.16869812048493,3.219059316415234
Very High,1.1062354649949424,1.4096897829951116,0.11493729493193681,0.7347003737541138,Soft Soil,2.8629501538346087,5.827989870829284,84.80887792407488,5.464613715434577
Low,1.1253614686817308,0.5793926614324054,0.030170535631201627,0.3573977546913446,Soft Soil,2.8069600344225423,7.8003083220070755,13.622472940526587,1.003323928912128
Very High,0.8209066898785632,0.6847647200569832,0.15066476933906006,1.4573709585870238,Clay,2.8813663597514294,8.420746446545207,10.210007099348674,6.821559700378632
Moderate,0.32590792147753717,1.2659120156798294,0.23768002376934672,1.3022881581702197,Rock,1.3383743134521422,5.366617346063375,59.337466536910036,7.278450587086743
High,0.21697607251496565,1.8060770575431002,0.0848420060441466,0.423649036704959,Soft Soil,1.08944367460658,4.9392844224081704,53.67967927341949,9.653813066808196
Low,0.1267805530122018,1.6388563985755087,0.17804384753853794,0.7234272446094584,Rock,1.4650087410921868,8.540081128764117,27.37138650157236,2.6779338515762094
Very High,0.332047447751309,1.2079474162892088,0.20059152612849068,0.27986854225607416,Rock,2.769187380085892,6.074529586413294,90.04585537082968,0.28271854852592415
Low,1.3471977489764055,1.4874212637387736,0.029638530000448502,1.1679512150581748,Clay,2.9385176441716743,6.980928257982663,92.80927453669379,5.501523797828791
Very High,0.4381515783823544,0.7931626933948175,0.29207031684391804,0.3063322717326534,Soft Soil,2.6905148923550475,6.117944150340016,40.85853239567611,7.097225993528463
Low,0.5959798581041019,1.3178345033876397,0.4422873705576725,1.7760880866623603,Soft Soil,1.042038986480596,5.066110513557231,89.1399531542385,7.925034011241581
Very High,0.24748367827386644,0.9857450231423582,0.07671971356357316,1.427159526969366,Rock,2.884341595731545,7.151992402264776,39.01094053203429,2.018015436945625
Very High,0.4113058266474384,0.46087865926936566,0.2993061986873555,0.7634055342927916,Sand,1.7313876601717293,6.863133832963333,73.94486635114032,2.6913534034665343
Moderate,0.8269143990922871,1.4333027203667887,0.3327048632505123,1.0835586848749026,Clay,0.8204826396771782,5.413471016360387,48.11827953722469,5.174650160146234
Very High,0.9508537563339136,1.1572828109627618,0.21024800552922487,1.649281087567895,Clay,1.7732662296460262,6.53341070093525,13.135732494211116,3.3729480187030187
Moderate,0.4434932398326955,0.7813810057118236,0.35084769609477073,1.0419687766729044,Clay,0.9013521732860288,8.086263768070406,92.86548592246513,8.619063717215706
Very High,0.18082502291516409,1.8315444611493985,0.20595504020201502,0.39664742687652377,Clay,1.9965314265544587,7.156917463985511,45.955562744376124,4.790225522013331
High,0.647446016778358,0.1397748238707932,0.25281400670074,0.7437957044879708,Soft Soil,1.544818860361513,4.9361279718014766,73.71421699191797,8.01582857660983
High,0.4278847192968678,0.6999689873740423,0.004669169232659063,1.5333462705505672,Soft Soil,1.8415568539069074,6.966096737531108,37.35020762869792,5.848135628775302
High,0.40737549252172267,0.20807465577752846,0.3461683369532097,1.1951621271823505,Sand,2.1489747936348573,7.6623223468031405,2.8692069790472314,7.753592402009408
Very High,1.4438079237988373,1.5564019008210916,0.33100999679341747,1.2062314533674605,Clay,2.7113624107992047,8.06716532601338,10.952505510491754,3.3934625666502063
Moderate,0.9628206802960136,1.434004162816206,0.020162037785845938,1.5735965256704316,Clay,2.256183468238243,7.331029103854201,50.12572846950251,8.33102455711008
Moderate,0.8796298204409342,0.7295692155990023,0.1847568035901714,1.619754197686258,Rock,1.7549075106519978,5.186961740433527,69.30647135550987,2.8182659239551135
Very High,0.6820851449326506,1.383759514193439,0.489536888555042,1.6636473720250418,Soft Soil,2.602741278074803,7.6957796996557235,34.13879733134863,5.506378199232579
High,0.7005220668022019,0.8522807297723046,0.2109475447217398,0.26124362853036537,Clay,2.792280702660891,7.548038307366824,69.85335745858738,2.218670420421355
High,0.8572670053733131,1.5368822037026253,0.25147075716078904,1.0250142033372716,Sand,1.063471926150834,4.60992097323285,70.16492335376364,4.807712564099314
Moderate,1.07500172985055,0.9629489591997414,0.45505514892169957,1.3588661860711417,Sand,1.9702525506161412,6.352864504156094,70.68965482545525,3.2499345741361614
High,1.0830045346545611,0.8833314828801645,0.35891367605701247,1.3867756367159234,Soft Soil,1.4259263114333773,5.99827611133068,49.75966354803033,2.7403639633084214
Low,0.3403714707876294,1.875986839427772,0.29145299543098757,1.1314175433490066,Sand,0.9035346353292844,7.5123542891413955,91.5737288620289,9.673151678477572
Moderate,0.8001578529072777,0.5766702897923304,0.3991045359891952,0.38353846981224604,Sand,2.270802729250768,5.472611155399143,49.43045528008094,1.6847336443186334
High,0.6767413330477426,0.3288499459934743,0.43231876696153065,1.4556149417008295,Soft Soil,2.6980957104102963,7.158923653384163,45.57625415616718,7.894525790828213
Moderate,1.3187377527771378,1.2106319151929705,0.22898714779689616,1.3241892669754078,Clay,1.158385839850267,8.609426828163777,20.73870108205207,9.843233098883827
Low,0.9839864897057269,1.9417114433399398,0.23807907410098586,0.2464308116333617,Clay,2.5873100467725814,8.090110674938735,31.457853648277315,0.29702468902677054
Moderate,0.8455056929823744,0.8178945060816546,0.19363941689026606,0.8884767019464396,Sand,2.6774706137812716,8.646559812974386,5.191114759312031,7.0203713990167405
Moderate,0.2615524990504843,0.21786985089468489,0.4833863638692118,0.3957615791870661,Sand,2.8115489738662642,8.903276851197106,63.71999406800085,2.603826875007243
Moderate,0.9478930450527759,0.7446800078881781,0.34888596089088486,0.6737109777120521,Clay,1.3836271959893154,4.548015571527732,25.605038648782195,0.5008294608502141
Moderate,0.2640854679523268,1.061270143207161,0.042528310037828074,0.13073785674966523,Soft Soil,2.7886967434177565,7.302335743698649,31.111370194061045,4.088606831670645
Low,0.5720892057920529,0.4076537126012061,0.4316168520331962,0.780560776298289,Sand,1.505458060420151,6.357777289915079,77.3106376447678,9.358656320691663
Very High,0.29997875074006464,1.3503942143073349,0.24079941047729778,1.0347907659655577,Rock,2.0151436296021066,8.369345206508047,33.394897132983935,0.2164744342332771
Moderate,1.0689031058341165,1.9957238391193812,0.03530819930482124,1.1532904078060477,Soft Soil,0.9111164358310208,5.633166159041092,24.977393309301075,5.920068350104838
Moderate,0.3887529593706136,0.9583050043647432,0.27530891032649224,1.2279335867188073,Sand,0.896538394411236,8.914632701017844,17.736717164236868,5.06382513809371
High,0.6486031224632364,0.773984257787404,0.20916497520887534,1.521695232274182,Sand,2.3848210680108464,7.261685862946862,77.71098181601363,8.74650322727337
Moderate,1.3539446886662903,0.8613379169854866,0.4389969530264498,0.466286942368741,Rock,1.7778559515511403,8.07091831002974,13.840919541012662,0.931616973754194
High,0.3860429367585584,0.31877773895088213,0.1027933072010843,0.30481909814539554,Rock,1.3638432258122788,4.885197987702457,45.921622264785,6.847107695877838
Very High,0.8109270895422906,1.7782198427098252,0.41340584013659926,1.5476131922264738,Clay,1.2189096912548025,5.325560481414893,51.18608149164225,6.833086014489445
Low,0.6869803256324307,0.8881687454905687,0.2792866569015409,0.36624178531750484,Soft Soil,2.27389767989028,7.912816528653915,69.05160135588575,6.723892166936604
Low,0.12537365746402163,0.8358213817071984,0.028250541303521056,1.757092138271532,Soft Soil,0.8008833968557477,4.598939349176956,63.69506475096655,9.429111499856866
Very High,1.2098613590019378,1.3534115185679012,0.4859508053614168,1.532314989977683,Clay,2.5729605722330797,8.175950936522023,81.2613466215723,8.248566537168116
Low,0.1966642688404396,0.9398634997691346,0.2567950068074968,0.9514902300123185,Soft Soil,0.9743491334858434,4.5627705841136015,5.430391958697577,0.5155299898107095
Very High,0.763957029367735,1.3316435907349076,0.14614755026155968,1.768416422367443,Soft Soil,1.221277152797863,7.45703477577573,30.34763175316032,4.763720221974681
Very High,0.8849496129145299,0.21674795124849627,0.23523401415263978,0.26554043948360717,Soft Soil,1.6497200696579972,6.142922641043127,28.733277758762593,4.039735256393201
Very High,0.9797970392604218,1.6460743530722322,0.429071033975227,0.6152117939976728,Soft Soil,1.866689227375428,7.251726837236395,15.455673653618714,3.1704574887989407
Low,1.0640842810310258,1.886957510470865,0.1531466590681467,1.1849815055690396,Soft Soil,1.580989254790672,7.632141331451011,29.628647131787872,4.568233579025563
High,0.45458133693180114,1.3326542337028333,0.09714552184686345,0.6950116764044039,Rock,1.5055667629654468,6.041138486338369,31.666766100147438,3.903522430767177
Very High,0.11397028732182912,1.9136752648317403,0.06540655221850984,1.6782333383673462,Soft Soil,2.920615226561015,4.98583101649876,52.66656173082035,4.380105608798787
Moderate,1.1128211272968769,0.3877213973029302,0.1496318397967154,0.21156434990228987,Rock,2.2114752987354676,4.813406404867195,66.70674341369934,9.794692469525561
Low,0.8499192390866099,1.007090760012672,0.3902439954329817,1.0340001145036397,Soft Soil,0.8515525018082541,7.150212101531466,38.72895084756959,0.9774664500208495
Very High,1.2705647844901482,1.24343279449635,0.23634155623243558,1.1044726545716947,Clay,1.7463869985774891,6.8429490918035025,72.22755290002473,9.230085611403425
Very High,1.249943708060972,1.2052996301002548,0.11451332024307645,1.209637810421281,Sand,2.7250191394367347,7.8399045410450965,34.28036851937842,4.854343463363164
Moderate,1.2806566349030364,0.862777380269182,0.08392631480526484,0.5346325796640845,Rock,1.4632036101034696,6.793809795017717,29.738084054161273,6.275048230445457
High,0.7791325239713561,0.7423603777958966,0.16703200877867916,0.7197629267837695,Soft Soil,1.0080239585036541,6.401006055138956,54.57761752984541,8.318811369515169
High,0.5670797541716119,0.3409656428457957,0.4700222620699687,1.534256900430462,Clay,2.468446497497819,6.291392302063039,3.34791967027327,3.66858398857763
High,1.208181483627918,0.8443106560683284,0.17217032958242218,0.43140270724927166,Sand,2.133230430259379,4.619011061689504,8.899123239766038,4.361176890070872
Very High,0.7318117582409568,0.4090555487004217,0.49407391390136307,1.5056753401947156,Rock,2.0546875172183086,6.010007407634957,42.378984815066175,4.154232954759268
Very High,0.35681907496480836,1.495294785335215,0.24312999742691274,1.0565142189346621,Sand,0.9178684311362975,8.892090708860223,94.3483584277839,3.809837123104023
Very High,1.296963627386064,0.496778777439721,0.09040279522678529,1.3957187690299397,Clay,1.1090978215501381,8.4310000930219,72.42966620449894,9.26274028430426
Low,1.3355838274812861,0.21127408004061432,0.44567890580496117,1.3131325226479016,Rock,2.1696086716688505,5.98220130165398,9.724530380555217,8.30640592281082
Moderate,0.7528336585962381,1.1494956618527452,0.23071733119427862,0.4527695421542943,Sand,1.257212451209439,7.145079322798675,84.7854832653065,1.1790998996434634
Very High,0.20597961823370245,1.230936492166863,0.3551260004087577,1.0669816519375839,Soft Soil,1.9089541754465336,8.312835354909723,73.49777629020991,1.1704211895232508
Moderate,0.6429565258837037,1.7566348164329604,0.49187208002136673,1.575129359768657,Rock,1.9987397092646657,6.485734515375309,61.483706044562666,4.3359081970446125
Moderate,1.2249527232476447,1.1962650635935956,0.026037499809667027,0.8345976025632799,Sand,1.4237158185960668,4.5808103868756795,82.20900310030855,1.0767080296548097
High,1.3624836399647202,0.7564136220745469,0.049250585333996004,1.7432043093796386,Clay,2.8865353421912845,4.83529707818388,41.006874926552754,6.229021643184084
Low,0.3848618394966341,1.625722574900009,0.36050791398991533,0.8687656701729206,Clay,2.6534210350382654,6.79676724606918,22.92860403453142,1.5225469118911659
Very High,0.19376305683538014,1.1265298970561,0.14163067664444054,0.34273558233540397,Rock,2.389221716792157,8.862477190541453,51.690315521767175,5.2714953132713305
High,1.3282906343859742,0.25063254079926434,0.09296639707809944,0.7620389561320444,Sand,0.9715865061007001,7.619442939984905,55.335333803753905,0.17147747533680574
High,0.6451669145704253,1.1751160645951686,0.02064157803004502,1.7178940908639133,Rock,1.0334860424798429,4.819122861473563,54.294310828981295,3.2343038492852028
Very High,0.8584653499745885,1.8252352363011586,0.011901509281114702,0.6435254438777521,Rock,1.8841189609029028,5.3521239410633825,56.942305356530426,6.804188164359289
Moderate,1.4552921368710625,0.852993988446619,0.38746831595677567,1.575766871774007,Sand,1.1535693682201686,7.970954144475825,94.9217869056789,4.891985508255699
High,0.193190619079912,0.6630190236096201,0.06808228025740545,1.5981261588592126,Sand,2.952184019764843,8.286478919803102,90.3223166865269,9.784867911389982
Moderate,1.0076452104329336,0.37259196833423813,0.2343925873696043,0.6953170913643337,Soft Soil,1.1487445148603008,7.279625637848659,87.695986619335,8.753627581055486
Low,0.2037475916048139,0.3877464916771789,0.30334251077456204,0.2415380186860746,Sand,1.8724292380207428,7.399904263334175,80.34026427995408,3.654800712527197
Moderate,0.6256564998531005,0.9222658202494558,0.21474754848385427,1.331748445569991,Clay,1.601066325051312,4.627518526725231,94.39938261926325,0.5503167605755186
Low,1.2253403632708255,1.2317916659069061,0.014526219515780321,0.6295709083237762,Rock,2.2066501271990155,8.228386168116788,10.750969526260922,8.471700371138686
Moderate,0.7068611258578881,0.2531692698222433,0.3919672497913665,1.430970144237873,Rock,1.0838800995567348,8.047238436768733,27.24720288312821,9.121219672115247
High,1.4960552954641306,1.885180319147815,0.00624609904628509,0.8525132420427363,Clay,1.74669614169326,5.665658148465062,50.0105386198039,8.224211194848465
High,0.8826829989252429,1.5347538731458723,0.3811830572943645,0.9249534619824566,Sand,1.4043510721757162,7.6890452398447815,84.80691481921711,1.3667044151056722
Low,0.5496270136903348,1.214585444738959,0.44675894240027325,1.4224459914725127,Clay,2.7530533542777142,5.466845728912491,51.011405440750515,9.979359830681648
Very High,0.4081558562666544,1.6740334747840826,0.21698712060752898,0.7500176628047673,Clay,0.8892885666963293,4.681485724731808,75.05543919481728,2.659983793372461
Low,0.5907287480006265,0.2523548379430153,0.26823569407580133,0.8533164870489547,Soft Soil,2.8102004868142103,5.405114441656698,14.757030619642705,7.269628636802864
Low,0.6215465832633711,1.0059938676929363,0.23901471291620924,0.7395237969083576,Clay,2.632587104816601,5.303829945394348,25.988967484679456,9.089545275723644
Moderate,0.19619914881354536,1.2971769410371605,0.19521510069309597,0.7244788759713758,Rock,1.4546555761697941,6.019865985306812,73.44583340872957,2.4333024318740235
Moderate,0.6174038791974824,1.6744405216247495,0.44382484314980974,0.9941091807324809,Clay,2.53643944028963,6.383022737289561,17.30866687988468,9.091759691302954
Low,0.7499339276349148,1.5885921640936087,0.4470728218243253,1.4749590556519563,Rock,0.8686698327452447,6.788425011739686,35.78423753083775,3.163867634029183
High,1.1118328531343264,0.6264315744554593,0.16857236595612574,0.7150061302683619,Rock,2.9271042106454663,6.645392439787477,27.22175952354357,9.766490901602156
Moderate,1.0194212786102512,1.887672322162488,0.3079198072533343,0.9912330249141523,Rock,1.9585088736975367,5.718035726843802,35.63630772802537,2.884474201766699
Very High,1.092271917320816,0.33625709871865367,0.4635268735107862,1.2402364532524215,Sand,1.4672182573439798,4.631268008583335,71.12408085871905,9.539014665102568
Moderate,0.11170915462759995,1.762753875380189,0.4810671909717344,0.5580470587162135,Soft Soil,1.5976830677082896,7.222957300067178,37.416870933137304,0.6300920438374815
Moderate,0.4047343594127505,1.9447864742487753,0.25497056117060174,0.5717887683340673,Rock,0.9460917776130943,6.280851734313095,55.97106893818608,7.121792915531149
Very High,1.026358003759799,0.4365916941229886,0.22695957783687906,1.6868023159398733,Rock,2.976568930892486,5.844024708243974,10.893255828386556,5.367900224986337
Low,0.7775851154516459,1.471925521987192,0.14006846364833436,1.3300087746628506,Sand,0.8864422793315234,8.401234692737304,80.69675163022815,4.830983063515033
Very High,0.10743886593568433,0.17654248567819708,0.47947706472201457,1.0812173495796251,Rock,2.24079567092529,7.860344885091719,37.61897393916436,2.312593711132816
Low,1.2262924994045512,0.8703033677643943,0.07226433793196081,1.2011240925150404,Clay,1.7740190409542085,8.35994496767599,65.2048817443009,7.08539831878727
Low,1.1819334026064723,1.0809382684755806,0.29033495844781476,0.14980905327581123,Clay,2.8876156800151733,6.727422576206075,72.81357056452143,1.9890139653184404
Low,0.8677868281909876,1.2032259292283047,0.1419925834918008,1.1507750414548847,Soft Soil,1.3411994286749493,5.089190634570499,21.75643128905834,5.573133780249205
Very High,0.19304865608678096,1.8782807716722631,0.1402251368835505,0.9661650844811432,Rock,1.970591012663625,7.632996462545726,88.58282351038164,2.6071290940984833
Low,1.1731210693456184,1.3772763058589699,0.20307932510071805,1.0277744556250406,Sand,1.8611836588820567,5.427332009717288,62.00620090908834,9.560651659835425
High,0.9171990228239094,1.0144281073165502,0.4993976749720116,0.711020505612389,Clay,2.346306176910223,6.485533510912726,43.44378903339666,0.383448818972963
Very High,1.194743968021143,1.6383825689051896,0.028428187113071213,0.2385056261120012,Sand,0.9496225102953252,4.792503550269998,19.051183174243736,2.077309973101242
High,1.1524457893541766,1.906012359813377,0.2896923672835622,0.4286766971404887,Sand,1.2263360860513808,8.21388781090342,94.28779285221947,2.4988750032357325
Low,1.224202900740972,0.1419256824963526,0.042203506859603314,1.716266012461542,Clay,1.2720426042042696,5.066732884713753,75.75175220903088,4.199271475101383
Moderate,0.8252112929664747,1.9667904172864734,0.07810589416526896,0.7947892558605877,Sand,2.4239316606517174,8.563938781721895,21.59443171059164,2.4040293945135303
Low,0.296454325470921,0.2636510642209926,0.22034190794467645,0.8933613649124691,Clay,1.2161051319188283,8.389037710177007,34.433366697698226,4.964355993660974
High,1.0396204627315642,1.6473348806106465,0.25571960554187423,0.1896066427508463,Sand,2.061681880560149,6.590622439976608,81.15775155071925,8.737408680259536
High,0.9686632990727587,0.6326360298476836,0.13013741177389748,0.163862590224767,Clay,1.273536405102098,7.849656919367957,69.87208865831856,7.149427871950791
Very High,1.1391544620787222,0.35114134973235633,0.15891210830633368,1.3192084599794882,Rock,2.6955748901847527,7.28750283218169,76.81264497885671,5.841623607297599
Moderate,0.3378334084710294,0.9357257154562862,0.044396543107710594,1.0147609290058892,Soft Soil,2.872807999877205,8.11384039051985,44.67890911908031,0.9811314620285285
Very High,0.37296527986040484,1.3235175009504658,0.152306672138281,0.9648001731676533,Clay,1.940684544872929,6.443122953536604,71.93115000157452,6.970521873053828
High,1.3465733241070599,0.8238085055446025,0.4833126612508915,0.5133117017185368,Clay,1.5750795452601922,8.036138179099575,39.26287856352746,1.7475014146783048
Low,1.1499689178328991,0.203674275737128,0.4724089834545684,1.3660762437708678,Soft Soil,1.3149271050384983,6.581055676793166,21.915028776881446,7.88503712102081
Moderate,1.3715198841804521,1.2389761653515616,0.16810426677835552,0.38600218448443624,Clay,0.9095182033506963,8.734346045292572,63.635026449294635,2.5755619092505166
Low,1.162201449629489,1.814566224610282,0.28585611420310203,0.42288906422373407,Clay,1.39070016763449,6.688674453713164,97.62537863428062,4.228782410376919
Low,0.9360174283864225,0.8281091952997781,0.4548881001643612,0.8832106912920683,Sand,2.2393187158796994,6.581786723701783,31.749496168137632,3.5696550029474867
Moderate,1.0157858318390232,0.5110322774985714,0.00408572749780744,0.5866757655902995,Soft Soil,1.973957248880264,8.032823377035808,46.635989629041426,8.602257755281082
Very High,1.344779093516014,0.9408969572723492,0.40553110159845834,0.5206870680963488,Rock,2.8768908122180408,8.197099612923772,67.7261357359155,1.3527901412627408
Low,0.9103294563167167,0.19188915099268367,0.47423640684167057,1.196903995740664,Clay,1.6718099774817414,6.995201014445268,54.6091219301263,5.699884335609407
High,0.9853478540597422,1.658926410512522,0.04657154143244498,1.2066519668715256,Soft Soil,2.3264993531224682,5.309090160727839,84.49935177519588,1.5064099334863161
Low,0.31906740240504083,1.6700475408053548,0.0815623953304276,1.5016790186598796,Sand,1.8765100444452671,6.604912039309108,76.41252794048208,7.077478777708648
Moderate,0.7634897081625437,1.217200880516294,0.48041240508290634,0.8101045638540589,Rock,1.9276676750332657,8.856326263093553,6.771423182373347,9.060273465165363
Moderate,1.1029559567413385,0.7708954889829399,0.2692325316765328,0.22424465474445543,Soft Soil,1.3891034921290586,7.888437868676333,99.84370215845362,4.402615773285809
Moderate,0.47931977764291156,1.6195883924469885,0.008084120601390127,0.5652328543664781,Rock,1.8008917090523995,8.150231717456094,75.48784291822726,4.932113376623261
Very High,0.3831558527343488,1.1539053470978977,0.12955836738300106,1.7660092874345887,Rock,1.835726993427956,4.6477147446865805,86.52642831311721,9.281486081179347
Low,0.5393575315141818,1.6692713862450308,0.22552189346016094,1.1136395778955936,Rock,2.354613547847655,6.60536758185372,65.4685734974393,5.257814747628635
Very High,0.43810087918996676,1.2997717059077392,0.3467615466013591,1.3065530441617346,Clay,2.869407998209451,7.409795101458999,85.77222767662947,4.927224536690653
Very High,0.4008776918509541,1.590370399104315,0.366847028690263,0.11250831036320472,Clay,1.5245068104615096,8.235147076326335,12.125914517942231,5.825458116772611
Moderate,0.6947911800153217,1.237269687113744,0.4977153349498026,0.9809497447102854,Sand,0.8928410308788566,4.721731441122472,35.426045720372244,6.923374389993224
Moderate,1.3709739194369477,0.8868680296097657,0.14446808849249576,0.1637987178040653,Sand,1.8918492761014074,8.335974985388429,87.76567341684478,1.158145413361611
Very High,0.8098835054342055,1.9200971338596613,0.26957183083236913,1.0676913605554617,Soft Soil,1.997814930728171,6.967804215338603,20.963865915422332,8.228994224641008
Low,0.3630885331414522,1.128116267269805,0.2671284503819429,1.6653104443813282,Sand,1.1705692124902136,5.38791286759227,8.74596775942225,4.411499771787266
High,0.2077603371332237,1.249670085227023,0.2034169844641715,1.7463125218506934,Rock,2.473022133807347,5.92764847402365,79.02377505457667,0.8162502479851068
Very High,1.0746186031930953,0.5189265148880235,0.08541178502736768,1.0189395481611712,Rock,2.966844038571282,5.768682982882023,83.71312940868633,7.88320842506231
Low,0.6359182702109429,1.2887364999118254,0.48875082502873746,0.8789481689287671,Clay,2.8807043774186143,6.888865654298141,17.10256960080016,3.831804719694094
Moderate,1.250563325219503,1.1860545340175934,0.42680527614662644,1.7065290602224399,Rock,1.2336332854120349,4.732585559600093,85.58025229548883,1.093638201441034
Moderate,1.0233150760970782,0.4511929560993474,0.24966818111882436,1.2451367143943817,Soft Soil,2.7257991277816735,5.213412713249656,68.99001176411979,6.37441249147818
Low,1.2147380307579159,0.21321548497097306,0.3020194659193309,0.21032877521529608,Rock,2.3498860001057063,8.15711869519102,52.488185638441806,8.813300398993052
High,0.4807244551858282,1.2482827074580651,0.11440326572627149,0.8917334820347458,Rock,1.7984624403752056,5.0967179583606494,83.19476908535711,8.888759743198465
Moderate,1.0693024914454814,1.551015311765609,0.2723497481254817,0.5084165313893166,Soft Soil,1.989344187514404,5.550283212561571,42.50567568257761,9.580868400608834
Moderate,0.4696867785712062,1.0944626047518156,0.34779009642761644,0.8986673464627586,Sand,2.669120384961408,6.5401677252187085,20.205401666116323,8.690284051690211
Moderate,1.4146958712304083,0.5308679881073268,0.2580683471649078,0.874291472410815,Sand,1.856296867204421,6.827043996509987,29.200414984450752,0.12119510152020471
Low,0.990923994146724,1.3663917557167664,0.4951523001218857,1.0896461647850615,Soft Soil,1.6210562120312793,7.936247158263714,51.011237811038164,3.8643875474925635
Very High,0.554316520245479,0.2522008805582443,0.3060594864676154,0.7065098335937271,Clay,1.885144484657169,6.512995919997845,53.601748474644396,8.20357154106448
Moderate,0.4773166072091817,0.9394840391237137,0.18611588258349235,0.37925976407507767,Rock,2.0740855688771083,8.054390794659925,80.75250181768213,3.725904759384895
Very High,0.3672972191003009,0.41039684095699835,0.38630386178030324,0.9563230388029256,Soft Soil,1.2159708383123675,7.2825583817045585,79.34391964158111,6.055330213159091
High,1.072497342451219,0.4504721970137784,0.08606079327923938,1.5113449033877955,Rock,2.7819970065873796,5.008948827407201,58.55528916325291,6.102537779007867
Moderate,0.4062018581970982,0.48435850340058695,0.192873391039427,1.228820787714924,Clay,2.283211287425151,5.203491472767774,78.29776285318216,3.7137505099843486
Moderate,0.9334245722984846,0.834743408383558,0.17413251623841533,0.6752253720728669,Rock,2.1931916181424755,6.466651764523968,19.985572371073427,9.054291880084747
High,0.4704890376955002,0.19718539067875548,0.21647174045878084,1.6903891386900574,Soft Soil,1.018891697597404,6.286002268900678,5.9563881822361395,5.081960619322564
Moderate,1.026756522711416,0.8558075377652865,0.3911081331384344,1.6507528711236097,Rock,2.129182663979702,7.845949213367826,87.48974844083531,4.701363638781258
Very High,1.2409156199567548,1.0722441495179316,0.24260234304954031,0.4558922789529679,Sand,1.066113456924683,7.113317129088083,8.479894882514188,9.975386082052768
Low,1.1892353404025144,1.0182591414360178,0.3972132106827154,0.16700989470461708,Clay,0.973134885429878,6.246598864510122,25.422154544655733,4.985653604318904
Very High,1.1651918633030944,0.827289790765777,0.28866796266679307,1.3602248041962959,Clay,1.9600839704132653,5.268421275526736,69.83657601281408,1.8661426940929526
Low,0.3628113679691529,1.6943785553344297,0.17169264789412012,1.5069374442935606,Clay,1.6861281749022892,5.520766960464728,41.535345825103605,5.179387286348036
Low,0.2237389257783262,0.37612071559895777,0.40517939309805273,1.745369762117304,Soft Soil,2.0953825943436915,7.089754583110766,87.75508302163537,8.158765681647306
Very High,1.0785283598823399,1.0608238131846106,0.1199065456059927,1.6127218699501282,Clay,0.996288769725925,6.405474622049066,30.499999671564684,7.790917236292986
Very High,0.6156860993120918,0.21787869221745315,0.11296710692009795,1.1209091059509053,Sand,1.7481627382639686,6.817173789873024,2.1752633202665703,7.9069594745738625
Very High,0.7052847169646862,0.23519578986802853,0.25274695910336303,1.0010889766610473,Soft Soil,1.1845307730993477,5.268048458860052,30.764908415513666,7.109435461579326
Very High,0.1436087299107475,1.190345114386483,0.13116377373508237,0.1473297871463967,Sand,2.9716201890330565,7.483078135550546,58.229429869298336,2.6167565077602135
High,0.4634070289850688,1.1754350072868598,0.005534430440656945,0.5193159596361223,Rock,2.034530467357384,8.336424333851852,38.21789916492604,8.634632449818291
Moderate,0.14714696542424963,1.7682636744044682,0.324500466122102,0.8813450779459749,Rock,2.3123610940699084,5.660727780541053,53.952402820116774,8.945090307225025
Low,1.3308600816417466,1.159959983754139,0.2560358169147266,1.1684566301420654,Rock,1.5159202175017374,6.71181401624322,87.78321376466685,2.022111696523636
Very High,0.44075535650594266,1.9236029387692153,0.22331338943208742,1.0473281166412982,Rock,1.0084256125145572,8.889872980594058,91.33602036880649,1.3915108018587998
Very High,0.8802720374022112,0.19252021195986657,0.48351728879453937,1.362481182458874,Sand,2.9469158981237804,5.999587832478275,27.331432400757098,9.75848918903221
Very High,0.15457104892558257,0.286214601083408,0.2860283927974939,0.5756037825079694,Soft Soil,1.429769877843003,7.1777085521569255,46.75190685372017,8.696407240138642
High,1.0335863478279212,0.18372513698372467,0.43185235731690286,1.0604194330092045,Soft Soil,1.7323780073818633,4.9058806509011,55.36525750890367,8.943037857378473
Very High,0.5522382840557314,0.452026015633726,0.07058566786637492,0.2498418137643466,Clay,2.2297006277456655,7.227067511157495,94.96213323193646,8.875126207781513
Very High,1.3570868617407321,1.1284132107891884,0.28503402510158443,0.8032313900914518,Sand,0.8543340549094449,4.90334297987078,99.86311459727408,5.46269955793391
Very High,1.3433654645076503,1.3265871447121131,0.43412183373872054,1.3752734160228217,Rock,2.5825700871380315,8.8165594589572,24.305317635311138,6.499377192991417
Moderate,0.5554068657064468,0.18661180010247072,0.2919697728826691,1.2787814508293749,Sand,1.9804720180629647,7.720481934325401,72.97100726323573,5.499092236123052
High,1.361345253966655,1.8973446907066387,0.35928907488537376,1.7840926531927044,Clay,1.4120778115514088,8.04671904661068,38.42507516108632,0.6069428569842578
